mine,mineLabel,mineral,mineralLabel,coordinates,lon,lat,country,countryLabel
http://www.wikidata.org/entity/Q67078754,Novi Majdan mine,http://www.wikidata.org/entity/Q677,iron,Point(18.310402 44.70517),18.310402,44.70517,,
http://www.wikidata.org/entity/Q67079817,Busovača mine,http://www.wikidata.org/entity/Q677,iron,Point(17.880317 44.097494),17.880317,44.097494,,
http://www.wikidata.org/entity/Q67079822,Žeravica mine,http://www.wikidata.org/entity/Q677,iron,Point(17.254681 45.125714),17.254681,45.125714,,
http://www.wikidata.org/entity/Q67078525,Sidirokastro mine,http://www.wikidata.org/entity/Q1090,silver,Point(23.393837 41.217993),23.393837,41.217993,,
http://www.wikidata.org/entity/Q5064991,Cerro Vanguardia Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-68.26361111 -48.38583333),-68.26361111,-48.38583333,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q16002110,Agua Rica mine,http://www.wikidata.org/entity/Q1090,silver,Point(-66.31277778 -27.37333333),-66.31277778,-27.37333333,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q16976610,Manantial Espejo mine,http://www.wikidata.org/entity/Q1090,silver,Point(-69.5 -48.76666667),-69.5,-48.76666667,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q24451553,Q24451553,http://www.wikidata.org/entity/Q1090,silver,Point(-66.815555555 -24.364166666),-66.815555555,-24.364166666,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q25407086,Q25407086,http://www.wikidata.org/entity/Q1090,silver,Point(-69.178611111 -47.2875),-69.178611111,-47.2875,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q25412399,Q25412399,http://www.wikidata.org/entity/Q1090,silver,Point(-68.82 -42.415),-68.82,-42.415,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q29583300,Proyecto Chinchillas,http://www.wikidata.org/entity/Q1090,silver,Point(-66.256388888 -22.504444444),-66.256388888,-22.504444444,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q21503401,Q21503401,http://www.wikidata.org/entity/Q1090,silver,Point(-70.639166666 -37.184166666),-70.639166666,-37.184166666,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q21573855,Q21573855,http://www.wikidata.org/entity/Q1090,silver,Point(-70.2975 -46.6675),-70.2975,-46.6675,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q68403566,Cairn Hill mine,http://www.wikidata.org/entity/Q677,iron,Point(135.1 -29.3),135.1,-29.3,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1473809,Olympic Dam mine,http://www.wikidata.org/entity/Q1090,silver,Point(136.867 -30.4444),136.867,-30.4444,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1534991,Golden Grove Mine,http://www.wikidata.org/entity/Q1090,silver,Point(116.95 -28.7333),116.95,-28.7333,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q2112806,Prominent Hill Mine,http://www.wikidata.org/entity/Q1090,silver,Point(135.583 -29.7194),135.583,-29.7194,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q5063175,Century Mine,http://www.wikidata.org/entity/Q1090,silver,Point(138.6075 -18.72555556),138.6075,-18.72555556,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7640657,Sunny Corner,http://www.wikidata.org/entity/Q1090,silver,Point(149.8844444 -33.381666666),149.8844444,-33.381666666,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7991801,Wheal Watkins,http://www.wikidata.org/entity/Q1090,silver,Point(138.655447222 -34.961722222),138.655447222,-34.961722222,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q12053658,Broken Hill ore deposit,http://www.wikidata.org/entity/Q1090,silver,Point(141.45 -31.95),141.45,-31.95,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q12100817,George Fisher mine,http://www.wikidata.org/entity/Q1090,silver,Point(139.475 -20.5706),139.475,-20.5706,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q12100817,George Fisher mine,http://www.wikidata.org/entity/Q1090,silver,Point(139.475 -20.5503),139.475,-20.5503,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q12109576,Cannington Mine,http://www.wikidata.org/entity/Q1090,silver,Point(140.907 -21.8564),140.907,-21.8564,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q13218165,McArthur River zinc mine,http://www.wikidata.org/entity/Q1090,silver,Point(136.077 -16.4263),136.077,-16.4263,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q16966054,Wonawinta mine,http://www.wikidata.org/entity/Q1090,silver,Point(145.73944444 -32.23638889),145.73944444,-32.23638889,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q6921438,Mount Isa Mines,http://www.wikidata.org/entity/Q1090,silver,Point(139.476 -20.7161),139.476,-20.7161,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q6922260,Mount Morgan Mine,http://www.wikidata.org/entity/Q1090,silver,Point(150.375 -23.6411),150.375,-23.6411,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q112037447,Jaguar mine,http://www.wikidata.org/entity/Q1090,silver,Point(121.139135 -28.428038),121.139135,-28.428038,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q851630,Beverley Uranium Mine,http://www.wikidata.org/entity/Q1098,uranium,Point(139.6046 -30.1933),139.6046,-30.1933,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1323375,Four Mile uranium mine,http://www.wikidata.org/entity/Q1098,uranium,Point(139.507 -30.1468),139.507,-30.1468,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1413953,Ranger Uranium Mine,http://www.wikidata.org/entity/Q1098,uranium,Point(132.917 -12.6833),132.917,-12.6833,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1415200,Nabarlek Uranium Mine,http://www.wikidata.org/entity/Q1098,uranium,Point(133.323 -12.3048),133.323,-12.3048,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1415200,Nabarlek Uranium Mine,http://www.wikidata.org/entity/Q1098,uranium,Point(133.323888888 -12.3),133.323888888,-12.3,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1473809,Olympic Dam mine,http://www.wikidata.org/entity/Q1098,uranium,Point(136.867 -30.4444),136.867,-30.4444,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1492046,Kintyre uranium deposit,http://www.wikidata.org/entity/Q1098,uranium,Point(122.072 -22.338),122.072,-22.338,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1626869,Honeymoon Uranium Mine,http://www.wikidata.org/entity/Q1098,uranium,Point(140.662 -31.7409),140.662,-31.7409,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1676844,Jabiluka,http://www.wikidata.org/entity/Q1098,uranium,Point(132.914 -12.4987),132.914,-12.4987,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q2126501,Radium Hill,http://www.wikidata.org/entity/Q1098,uranium,Point(140.667 -32.3),140.667,-32.3,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q2175585,Rum Jungle,http://www.wikidata.org/entity/Q1098,uranium,Point(131.017 -12.9833),131.017,-12.9833,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q8023460,Wiluna uranium mine,http://www.wikidata.org/entity/Q1098,uranium,Point(120.36 -26.834),120.36,-26.834,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q16969485,Lake Way mine,http://www.wikidata.org/entity/Q1098,uranium,Point(120.358 -26.7011),120.358,-26.7011,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q16976458,Lake Maitland mine,http://www.wikidata.org/entity/Q1098,uranium,Point(121.098 -27.1392),121.098,-27.1392,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q5352160,El Sherana,http://www.wikidata.org/entity/Q1098,uranium,Point(132.5209 -13.5094),132.5209,-13.5094,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1055970,Cerro Rico,http://www.wikidata.org/entity/Q1090,silver,Point(-65.749687 -19.618901),-65.749687,-19.618901,http://www.wikidata.org/entity/Q750,Bolivia
http://www.wikidata.org/entity/Q5555501,San Cristóbal mine,http://www.wikidata.org/entity/Q1090,silver,Point(-67.209 -21.0937),-67.209,-21.0937,http://www.wikidata.org/entity/Q750,Bolivia
http://www.wikidata.org/entity/Q67079829,Srebrenica mine,http://www.wikidata.org/entity/Q677,iron,Point(19.367693 44.136798),19.367693,44.136798,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67084326,Vareš,http://www.wikidata.org/entity/Q677,iron,Point(18.327305 44.154693),18.327305,44.154693,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67084432,Kreševo,http://www.wikidata.org/entity/Q677,iron,Point(18.034588 43.865617),18.034588,43.865617,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67084688,Fojnica,http://www.wikidata.org/entity/Q677,iron,Point(17.896644 43.963827),17.896644,43.963827,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67084748,Ostruznica,http://www.wikidata.org/entity/Q677,iron,Point(17.937391 43.969284),17.937391,43.969284,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67084812,Čajniče,http://www.wikidata.org/entity/Q677,iron,Point(19.073618 43.556836),19.073618,43.556836,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67084874,Daštansko,http://www.wikidata.org/entity/Q677,iron,Point(18.366632 44.145812),18.366632,44.145812,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67085240,Sebešić mine,http://www.wikidata.org/entity/Q677,iron,Point(17.72215 44.01815),17.72215,44.01815,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67119368,Kemengrad,http://www.wikidata.org/entity/Q677,iron,Point(16.664693 44.763965),16.664693,44.763965,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67079829,Srebrenica mine,http://www.wikidata.org/entity/Q1090,silver,Point(19.367693 44.136798),19.367693,44.136798,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67084432,Kreševo,http://www.wikidata.org/entity/Q1090,silver,Point(18.034588 43.865617),18.034588,43.865617,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67084495,Dezevica,http://www.wikidata.org/entity/Q1090,silver,Point(17.958202 43.85775),17.958202,43.85775,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67084554,Dusina,http://www.wikidata.org/entity/Q1090,silver,Point(17.930658 43.877071),17.930658,43.877071,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67084688,Fojnica,http://www.wikidata.org/entity/Q1090,silver,Point(17.896644 43.963827),17.896644,43.963827,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67084748,Ostruznica,http://www.wikidata.org/entity/Q1090,silver,Point(17.937391 43.969284),17.937391,43.969284,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q67084874,Daštansko,http://www.wikidata.org/entity/Q1090,silver,Point(18.366632 44.145812),18.366632,44.145812,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q16979104,Letlhakane mine,http://www.wikidata.org/entity/Q1098,uranium,Point(27.2015 -21.8572),27.2015,-21.8572,http://www.wikidata.org/entity/Q963,Botswana
http://www.wikidata.org/entity/Q6914173,Morro Velho,http://www.wikidata.org/entity/Q871,arsenic,Point(-43.51 -19.59),-43.51,-19.59,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q9667334,Q9667334,http://www.wikidata.org/entity/Q677,iron,Point(-43.3778 -19.8583),-43.3778,-19.8583,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q16509642,Q16509642,http://www.wikidata.org/entity/Q677,iron,Point(-43.2491 -19.6305),-43.2491,-19.6305,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q6914173,Morro Velho,http://www.wikidata.org/entity/Q1090,silver,Point(-43.51 -19.59),-43.51,-19.59,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q19951134,Q19951134,http://www.wikidata.org/entity/Q1098,uranium,Point(-42.2937 -13.8339),-42.2937,-13.8339,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q67152220,Q67152220,http://www.wikidata.org/entity/Q1090,silver,Point(22.874421 42.766234),22.874421,42.766234,http://www.wikidata.org/entity/Q219,Bulgaria
http://www.wikidata.org/entity/Q67152530,Chiprovtsi,http://www.wikidata.org/entity/Q1090,silver,Point(22.991869 43.497194),22.991869,43.497194,http://www.wikidata.org/entity/Q219,Bulgaria
http://www.wikidata.org/entity/Q1001646,Faro,http://www.wikidata.org/entity/Q1090,silver,Point(-133.333055555 62.233055555),-133.333055555,62.233055555,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q1254679,Eldorado Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-118.038 66.085),-118.038,66.085,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q4865658,Barton Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-79.786 47.1191),-79.786,47.1191,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q4876291,Beanland Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-79.8263 47.0916),-79.8263,47.0916,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q4905543,Big Dan Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-79.7747 47.0913),-79.7747,47.0913,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q4929179,Blue Hawk Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-119.516 49.9839),-119.516,49.9839,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q4985788,Buffalo Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-79.6942 47.395),-79.6942,47.395,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q5161017,Coniagas Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-79.68888889 47.39861111),-79.68888889,47.39861111,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q5168825,Copperfields mine,http://www.wikidata.org/entity/Q1090,silver,Point(-80.037784972 46.962417),-80.037784972,46.962417,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q7064141,Nova Scotia Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-79.66167 47.38694),-79.66167,47.38694,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q7242880,Priest Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-79.966 46.8658),-79.966,46.8658,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q7636415,Sullivan Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-115.988687 49.688312),-115.988687,49.688312,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q7697969,Temagami-Lorrain Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-79.6828 47.1111),-79.6828,47.1111,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q7697977,Temagami Occurrence,http://www.wikidata.org/entity/Q1090,silver,Point(-79.8378 47.0916),-79.8378,47.0916,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q7838868,Trethewey Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-79.68527778 47.4),-79.68527778,47.4,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q14875421,Silver Centre,http://www.wikidata.org/entity/Q1090,silver,Point(-79.5 47.2),-79.5,47.2,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q14875621,Murray Brook Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-66.553 47.504),-66.553,47.504,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q15071741,Gold Harbour,http://www.wikidata.org/entity/Q1090,silver,Point(-132.05 52.7833),-132.05,52.7833,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q5219987,Danlou Occurrence,http://www.wikidata.org/entity/Q1090,silver,Point(-79.7424 47.1523),-79.7424,47.1523,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q5290004,Dome Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-81.2333 48.45),-81.2333,48.45,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q5928567,Hudson Bay Mine,http://www.wikidata.org/entity/Q1090,silver,Point(-79.6847 47.4042),-79.6847,47.4042,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q6382783,Keeley-Frontier mine,http://www.wikidata.org/entity/Q1090,silver,Point(-79.50556 47.19917),-79.50556,47.19917,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q107627530,Duck Pond mine,http://www.wikidata.org/entity/Q1090,silver,Point(-56.488775 48.643941666),-56.488775,48.643941666,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q107703678,Mount Polley mine,http://www.wikidata.org/entity/Q1090,silver,Point(-121.600555555 52.519444444),-121.600555555,52.519444444,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q1091857,Cigar Lake Mine,http://www.wikidata.org/entity/Q1098,uranium,Point(-104.541 58.0686),-104.541,58.0686,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q1254679,Eldorado Mine,http://www.wikidata.org/entity/Q1098,uranium,Point(-118.038 66.085),-118.038,66.085,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q1345630,McArthur River uranium mine,http://www.wikidata.org/entity/Q1098,uranium,Point(-105.053888888 57.762222222),-105.053888888,57.762222222,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q4813168,Athabasca Basin,http://www.wikidata.org/entity/Q1098,uranium,Point(-108.332 58.446),-108.332,58.446,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q4983333,Buckles Mine,http://www.wikidata.org/entity/Q1098,uranium,Point(-82.5891 46.3761),-82.5891,46.3761,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q5029010,Can-Met Mine,http://www.wikidata.org/entity/Q1098,uranium,Point(-82.5458 46.4776),-82.5458,46.4776,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q5136592,Cluff Lake mine,http://www.wikidata.org/entity/Q1098,uranium,Point(-109.6053 58.3545),-109.6053,58.3545,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q7130813,Panel Mine,http://www.wikidata.org/entity/Q1098,uranium,Point(-82.6333 46.3833),-82.6333,46.3833,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q7249959,Pronto Mine,http://www.wikidata.org/entity/Q1098,uranium,Point(-82.71 46.21),-82.71,46.21,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q7272593,Quirke Mine,http://www.wikidata.org/entity/Q1098,uranium,Point(-82.6321 46.5112),-82.6321,46.5112,http://www.wikidata.org/entity/Q16,Canada
